severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
CRITICAL	2023-03-06T01:58:02+0000		162.0		python:S3776	Value-based-Methods-course	11min		Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=174.0, endLine=174.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=180.0, endLine=180.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=183.0, endLine=183.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=184.0, endLine=184.0, startOffset=16.0, endOffset=19.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=191.0, endLine=191.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=192.0, endLine=192.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=196.0, endLine=196.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=200.0, endLine=200.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=200.0, endLine=200.0, startOffset=40.0, endOffset=43.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=202.0, endLine=202.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=202.0, endLine=202.0, startOffset=38.0, endOffset=41.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=204.0, endLine=204.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=204.0, endLine=204.0, startOffset=42.0, endOffset=45.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py, textRange={startLine=206.0, endLine=206.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=162.0, endLine=162.0, startOffset=8.0, endOffset=34.0}	11min	AYa0pA4V1m6JgciZ3BwE	faf23a736a88f07dac46a6e36fe029a8	OPEN
MAJOR	2023-03-06T01:58:02+0000		207.0		python:S112	Value-based-Methods-course	20min		Replace this generic exception class with a more specific one.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"cwe / error-handling / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/models.py		MAIN	{startLine=207.0, endLine=208.0, startOffset=22.0, endOffset=84.0}	20min	AYa0pA4V1m6JgciZ3BwF	b2ce996913dd11aa6bbf8daca8a90acc	OPEN
CRITICAL	2023-03-06T01:58:02+0000		237.0		python:S3776	Value-based-Methods-course	9min		Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=244.0, endLine=244.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=246.0, endLine=246.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=248.0, endLine=248.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=251.0, endLine=251.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=254.0, endLine=254.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=255.0, endLine=255.0, startOffset=16.0, endOffset=19.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=258.0, endLine=258.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=261.0, endLine=261.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=262.0, endLine=262.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=268.0, endLine=268.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=237.0, endLine=237.0, startOffset=8.0, endOffset=34.0}	9min	AYa0pA4f1m6JgciZ3BwQ	cbc7e18c2ff33726027fc430ea822e2e	OPEN
CRITICAL	2023-03-06T01:58:02+0000		294.0		python:S3776	Value-based-Methods-course	48min		Refactor this function to reduce its Cognitive Complexity from 58 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=304.0, endLine=304.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=310.0, endLine=310.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=313.0, endLine=313.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=316.0, endLine=316.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=317.0, endLine=317.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=318.0, endLine=318.0, startOffset=24.0, endOffset=27.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=323.0, endLine=323.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=327.0, endLine=327.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=328.0, endLine=328.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=332.0, endLine=332.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=340.0, endLine=340.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=343.0, endLine=343.0, startOffset=20.0, endOffset=24.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=348.0, endLine=348.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=351.0, endLine=351.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=352.0, endLine=352.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=355.0, endLine=355.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=356.0, endLine=356.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / "	MAIN	{startLine=294.0, endLine=294.0, startOffset=8.0, endOffset=23.0}	48min	AYa0pA4f1m6JgciZ3BwR	8d3db40bb1174a41c4d9dc8ad0e28945	OPEN
CRITICAL	2023-03-06T01:58:02+0000		360.0		python:S3776	Value-based-Methods-course	12min		Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=369.0, endLine=369.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=371.0, endLine=371.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=372.0, endLine=372.0, startOffset=20.0, endOffset=23.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=371.0, endLine=371.0, startOffset=36.0, endOffset=38.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=374.0, endLine=374.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=374.0, endLine=374.0, startOffset=38.0, endOffset=41.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=376.0, endLine=376.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=377.0, endLine=377.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=380.0, endLine=380.0, startOffset=20.0, endOffset=24.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=400.0, endLine=400.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=407.0, endLine=407.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / "	MAIN	{startLine=360.0, endLine=360.0, startOffset=8.0, endOffset=27.0}	12min	AYa0pA4f1m6JgciZ3BwS	8c8123c057acb166bfe13b51b053b85d	OPEN
CRITICAL	2023-03-06T01:58:02+0000		434.0		python:S3776	Value-based-Methods-course	1h		Refactor this function to reduce its Cognitive Complexity from 70 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=444.0, endLine=444.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=447.0, endLine=447.0, startOffset=12.0, endOffset=15.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=458.0, endLine=458.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=461.0, endLine=461.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=463.0, endLine=463.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=465.0, endLine=465.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=466.0, endLine=466.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=471.0, endLine=471.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=474.0, endLine=474.0, startOffset=20.0, endOffset=24.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=477.0, endLine=477.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=480.0, endLine=480.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=481.0, endLine=481.0, startOffset=20.0, endOffset=23.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=483.0, endLine=483.0, startOffset=24.0, endOffset=26.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=483.0, endLine=483.0, startOffset=52.0, endOffset=55.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=486.0, endLine=486.0, startOffset=24.0, endOffset=28.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=488.0, endLine=488.0, startOffset=20.0, endOffset=22.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=489.0, endLine=489.0, startOffset=24.0, endOffset=27.0}, msg=+5 (incl 4 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=491.0, endLine=491.0, startOffset=28.0, endOffset=30.0}, msg=+6 (incl 5 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=491.0, endLine=491.0, startOffset=56.0, endOffset=59.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=494.0, endLine=494.0, startOffset=28.0, endOffset=32.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=496.0, endLine=496.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=501.0, endLine=501.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=508.0, endLine=508.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py, textRange={startLine=513.0, endLine=513.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=434.0, endLine=434.0, startOffset=8.0, endOffset=20.0}	1h	AYa0pA4f1m6JgciZ3BwU	d6fd188af1543083704fde7b2fe6e10e	OPEN
MINOR	2023-03-06T01:58:02+0000		444.0		python:S1481	Value-based-Methods-course	5min		"Remove the unused local variable ""k""."	2023-03-06T01:58:02+0000	CODE_SMELL	false	"unused / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py		MAIN	{startLine=444.0, endLine=444.0, startOffset=12.0, endOffset=13.0}	5min	AYa0pA4f1m6JgciZ3BwT	7cf9b4588b308a4bc7b68041ff18b380	OPEN
MAJOR	2023-03-06T01:58:02+0000		446.0		python:S5806	Value-based-Methods-course	5min		Rename this variable; it shadows a builtin.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"bad-practice / confusing / pitfall / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/ppo/trainer.py		MAIN	{startLine=446.0, endLine=446.0, startOffset=12.0, endOffset=18.0}	5min	AYa0pA4f1m6JgciZ3BwV	a7c812c4789101a0970b93280cd6b07f	OPEN
CRITICAL	2023-03-06T01:58:02+0000		168.0		python:S5754	Value-based-Methods-course	5min		Specify an exception class to catch or reraise the exception	2023-03-06T01:58:02+0000	CODE_SMELL	false	"bad-practice / error-handling / suspicious / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer.py		MAIN	{startLine=168.0, endLine=168.0, startOffset=8.0, endOffset=14.0}	5min	AYa0pA4a1m6JgciZ3BwJ	3e264f5fbab10735799511f21ca70842	OPEN
MINOR	2023-03-06T01:58:02+0000		170.0		python:S2772	Value-based-Methods-course	2min		"Remove this unneeded ""pass""."	2023-03-06T01:58:02+0000	CODE_SMELL	false	"unused / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer.py		MAIN	{startLine=170.0, endLine=170.0, startOffset=12.0, endOffset=16.0}	2min	AYa0pA4a1m6JgciZ3BwK	1a1dc91c907325c69271ddf0c944bc72	OPEN
MAJOR	2023-03-06T01:58:02+0000		19.0		python:S107	Value-based-Methods-course	20min		"Method ""__init__"" has 14 parameters, which is greater than the 13 authorized."	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py		MAIN	{startLine=19.0, endLine=21.0, startOffset=17.0, endOffset=28.0}	20min	AYa0pA4c1m6JgciZ3BwL	05ec668365d5a9ff90d8c62dcfcc20f0	OPEN
CRITICAL	2023-03-06T01:58:02+0000		106.0		python:S3776	Value-based-Methods-course	7min		Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=109.0, endLine=109.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=110.0, endLine=110.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=112.0, endLine=112.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=115.0, endLine=115.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=117.0, endLine=117.0, startOffset=16.0, endOffset=20.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=119.0, endLine=119.0, startOffset=16.0, endOffset=18.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=121.0, endLine=121.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=123.0, endLine=123.0, startOffset=12.0, endOffset=15.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=126.0, endLine=126.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=106.0, endLine=106.0, startOffset=8.0, endOffset=22.0}	7min	AYa0pA4c1m6JgciZ3BwM	16e4185de00fdd6a055afd5a9eae4328	OPEN
CRITICAL	2023-03-06T01:58:02+0000		156.0		python:S3776	Value-based-Methods-course	7min		Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.	2023-03-06T01:58:02+0000	CODE_SMELL	false	"brain-overload / "	Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py	"{locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=159.0, endLine=159.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=161.0, endLine=161.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=167.0, endLine=167.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=172.0, endLine=172.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=174.0, endLine=174.0, startOffset=16.0, endOffset=21.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=176.0, endLine=176.0, startOffset=16.0, endOffset=19.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=179.0, endLine=179.0, startOffset=8.0, endOffset=11.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=180.0, endLine=180.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=184.0, endLine=184.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=Value-based-Methods-course:Value-based-methods-main/python/unitytrainers/trainer_controller.py, textRange={startLine=187.0, endLine=187.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=156.0, endLine=156.0, startOffset=8.0, endOffset=28.0}	7min	AYa0pA4c1m6JgciZ3BwN	dfba4080551ba8053a6be0f556c5b176	OPEN
